45.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,INFO
16:56:00.115 (1206144048)|VARIABLE_SCOPE_BEGIN|[208]|nameFieldName|String|false|false
16:56:00.115 (1206166054)|VARIABLE_ASSIGNMENT|[208]|nameFieldName|"AccountId"
16:56:00.115 (1206173900)|STATEMENT_EXECUTE|[208]
16:56:00.115 (1206182469)|STATEMENT_EXECUTE|[210]
16:56:00.115 (1206200357)|VARIABLE_SCOPE_BEGIN|[210]|nf|FlowUtility.NameField|true|false
16:56:00.115 (1206247405)|VARIABLE_ASSIGNMENT|[210]|nf|{"name":"AccountId","objectType":"Account","type":"REFERENCE"}|0xfc88f46
16:56:00.115 (1206271664)|STATEMENT_EXECUTE|[211]
16:56:00.115 (1206290023)|STATEMENT_EXECUTE|[219]
16:56:00.115 (1206292955)|STATEMENT_EXECUTE|[220]
16:56:00.115 (1206350052)|VARIABLE_SCOPE_BEGIN|[220]|objIdItem|Map<String,ANY>|true|false
16:56:00.115 (1206387542)|VARIABLE_ASSIGNMENT|[220]|objIdItem|{"ids":["0019A000005plCHQAY"],"nameField":"AccountId"}|0x34bd9d0f
16:56:00.115 (1206398557)|STATEMENT_EXECUTE|[221]
16:56:00.115 (1206456799)|VARIABLE_SCOPE_BEGIN|[221]|ids|List<String>|true|false
16:56:00.115 (1206506528)|VARIABLE_ASSIGNMENT|[221]|ids|["0019A000005plCHQAY"]|0x6f5bd011
16:56:00.115 (1206517435)|STATEMENT_EXECUTE|[222]
16:56:00.115 (1206562801)|HEAP_ALLOCATE|[222]|Bytes:18
16:56:00.115 (1206583871)|HEAP_ALLOCATE|[222]|Bytes:18
16:56:00.115 (1206600212)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:56:00.115 (1206623177)|HEAP_ALLOCATE|[208]|Bytes:5
16:56:00.115 (1206649077)|VARIABLE_ASSIGNMENT|[208]|nameFieldName|null
16:56:00.115 (1206665989)|HEAP_ALLOCATE|[206]|Bytes:5
16:56:00.115 (1206689870)|HEAP_ALLOCATE|[206]|Bytes:28
16:56:00.115 (1206704828)|VARIABLE_SCOPE_BEGIN|[206]|jsonObject|Object|false|false
16:56:00.115 (1206732461)|VARIABLE_ASSIGNMENT|[206]|jsonObject|"Map of size 6 too large to display"
16:56:00.115 (1206740869)|STATEMENT_EXECUTE|[206]
16:56:00.115 (1206743820)|STATEMENT_EXECUTE|[207]
16:56:00.115 (1206753367)|VARIABLE_SCOPE_BEGIN|[207]|jsonMapObject|Map<String,ANY>|true|false
16:56:00.115 (1206775941)|VARIABLE_ASSIGNMENT|[207]|jsonMapObject|"Map of size 6 too large to display"|0x7528b4bf
16:56:00.115 (1206802482)|HEAP_ALLOCATE|[208]|Bytes:4
16:56:00.115 (1206852007)|HEAP_ALLOCATE|[208]|Bytes:25
16:56:00.115 (1206882069)|HEAP_ALLOCATE|[208]|Bytes:8
16:56:00.115 (1206909128)|HEAP_ALLOCATE|[208]|Bytes:5
16:56:00.115 (1206928777)|VARIABLE_SCOPE_BEGIN|[208]|nameFieldName|String|false|false
16:56:00.115 (1206953505)|VARIABLE_ASSIGNMENT|[208]|nameFieldName|"Name"
16:56:00.115 (1206961997)|STATEMENT_EXECUTE|[208]
16:56:00.115 (1206964890)|STATEMENT_EXECUTE|[210]
16:56:00.115 (1206981625)|VARIABLE_SCOPE_BEGIN|[210]|nf|FlowUtility.NameField|true|false
16:56:00.115 (1207042171)|VARIABLE_ASSIGNMENT|[210]|nf|{"name":"Name","objectType":"Contact","type":"NAMEFIELD"}|0x6171e7d1
16:56:00.115 (1207064633)|STATEMENT_EXECUTE|[211]
16:56:00.115 (1207079094)|HEAP_ALLOCATE|[208]|Bytes:5
16:56:00.115 (1207118580)|VARIABLE_SCOPE_BEGIN|[208]|nameFieldName|String|false|false
16:56:00.115 (1207144840)|VARIABLE_ASSIGNMENT|[208]|nameFieldName|"AccountId"
16:56:00.115 (1207153226)|STATEMENT_EXECUTE|[208]
16:56:00.115 (1207156205)|STATEMENT_EXECUTE|[210]
16:56:00.115 (1207174822)|VARIABLE_SCOPE_BEGIN|[210]|nf|FlowUtility.NameField|true|false
16:56:00.115 (1207237430)|VARIABLE_ASSIGNMENT|[210]|nf|{"name":"AccountId","objectType":"Account","type":"REFERENCE"}|0xfc88f46
16:56:00.115 (1207260741)|STATEMENT_EXECUTE|[211]
16:56:00.115 (1207279069)|STATEMENT_EXECUTE|[219]
16:56:00.115 (1207282021)|STATEMENT_EXECUTE|[220]
16:56:00.115 (1207315221)|VARIABLE_SCOPE_BEGIN|[220]|objIdItem|Map<String,ANY>|true|false
16:56:00.115 (1207352897)|VARIABLE_ASSIGNMENT|[220]|objIdItem|{"ids":["0019A000005plCHQAY","0019A000005plCHQAY"],"nameField":"AccountId"}|0x34bd9d0f
16:56:00.115 (1207366580)|STATEMENT_EXECUTE|[221]
16:56:00.115 (1207398779)|VARIABLE_SCOPE_BEGIN|[221]|ids|List<String>|true|false
16:56:00.115 (1207423733)|VARIABLE_ASSIGNMENT|[221]|ids|["0019A000005plCHQAY","0019A000005plCHQAY"]|0x6f5bd011
16:56:00.115 (1207434917)|STATEMENT_EXECUTE|[222]
16:56:00.115 (1207465473)|HEAP_ALLOCATE|[222]|Bytes:18
16:56:00.115 (1207485513)|HEAP_ALLOCATE|[222]|Bytes:18
16:56:00.115 (1207501108)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:56:00.115 (1207523791)|HEAP_ALLOCATE|[208]|Bytes:5
16:56:00.115 (1207546107)|VARIABLE_ASSIGNMENT|[208]|nameFieldName|null
16:56:00.115 (1207563222)|HEAP_ALLOCATE|[206]|Bytes:5
16:56:00.115 (1207586394)|VARIABLE_ASSIGNMENT|[206]|jsonObject|null
16:56:00.115 (1207604098)|HEAP_ALLOCATE|[228]|Bytes:4
16:56:00.115 (1207656739)|HEAP_ALLOCATE|[228]|Bytes:15
16:56:00.115 (1207682325)|HEAP_ALLOCATE|[228]|Bytes:4
16:56:00.115 (1207711762)|HEAP_ALLOCATE|[228]|Bytes:5
16:56:00.115 (1207734144)|VARIABLE_SCOPE_BEGIN|[228]|objName|String|false|false
16:56:00.115 (1207757235)|VARIABLE_ASSIGNMENT|[228]|objName|"Account"
16:56:00.115 (1207767394)|STATEMENT_EXECUTE|[228]
16:56:00.115 (1207785578)|STATEMENT_EXECUTE|[229]
16:56:00.115 (1207833632)|VARIABLE_SCOPE_BEGIN|[229]|objIdItem|Map<String,ANY>|true|false
16:56:00.115 (1207873995)|VARIABLE_ASSIGNMENT|[229]|objIdItem|{"ids":["0019A000005plCHQAY","0019A000005plCHQAY","0019A000005plCSQAY"],"nameField":"AccountId"}|0x34bd9d0f
16:56:00.115 (1207890478)|STATEMENT_EXECUTE|[230]
16:56:00.115 (1207927138)|VARIABLE_SCOPE_BEGIN|[230]|ids|List<String>|true|false
16:56:00.115 (1207955096)|VARIABLE_ASSIGNMENT|[230]|ids|["0019A000005plCHQAY","0019A000005plCHQAY","0019A000005plCSQAY"]|0x6f5bd011
16:56:00.115 (1207965831)|STATEMENT_EXECUTE|[231]
16:56:00.115 (1207970871)|HEAP_ALLOCATE|[231]|Bytes:1
16:56:00.115 (1208013652)|HEAP_ALLOCATE|[231]|Bytes:7
16:56:00.115 (1208029390)|HEAP_ALLOCATE|[231]|Bytes:1
16:56:00.115 (1208065259)|HEAP_ALLOCATE|[231]|Bytes:7
16:56:00.115 (1208082072)|VARIABLE_SCOPE_BEGIN|[231]|cleanObjName|String|false|false
16:56:00.115 (1208359650)|VARIABLE_ASSIGNMENT|[231]|cleanObjName|"Account"
16:56:00.115 (1208370207)|STATEMENT_EXECUTE|[232]
16:56:00.115 (1208374932)|HEAP_ALLOCATE|[232]|Bytes:17
16:56:00.115 (1208390579)|HEAP_ALLOCATE|[232]|Bytes:15
16:56:00.115 (1208476414)|HEAP_ALLOCATE|[232]|Bytes:5
16:56:00.115 (1208496984)|HEAP_ALLOCATE|[232]|Bytes:18
16:56:00.115 (1208505695)|HEAP_ALLOCATE|[232]|Bytes:5
16:56:00.115 (1208511757)|HEAP_ALLOCATE|[232]|Bytes:18
16:56:00.115 (1208519557)|HEAP_ALLOCATE|[232]|Bytes:5
16:56:00.115 (1208527253)|HEAP_ALLOCATE|[232]|Bytes:18
16:56:00.115 (1208534854)|HEAP_ALLOCATE|[232]|Bytes:5
16:56:00.115 (1208540523)|HEAP_ALLOCATE|[232]|Bytes:60
16:56:00.115 (1208562699)|HEAP_ALLOCATE|[232]|Bytes:101
16:56:00.115 (1208574156)|VARIABLE_SCOPE_BEGIN|[232]|soql|String|false|false
16:56:00.115 (1208601521)|VARIABLE_ASSIGNMENT|[232]|soql|"Select Name From Acc (81 more) ..."
16:56:00.115 (1209338474)|SOQL_EXECUTE_BEGIN|[234]|Aggregations:0|Select Name From Account 
16:56:00.115 (1223712859)|SOQL_EXECUTE_END|[234]|Rows:2
16:56:00.115 (1223811288)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:56:00.115 (1224052592)|HEAP_ALLOCATE|[234]|Bytes:28
16:56:00.115 (1224175444)|HEAP_ALLOCATE|[234]|Bytes:12
16:56:00.115 (1224206026)|HEAP_ALLOCATE|[234]|Bytes:8
16:56:00.115 (1224211826)|HEAP_ALLOCATE|[234]|Bytes:8
16:56:00.115 (1224241639)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
16:56:00.115 (1224428594)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x5a5b70dc
16:56:00.115 (1224464805)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
16:56:00.115 (1224530022)|VARIABLE_ASSIGNMENT|[15]|values|[{"Name":"Edge Communications","Id":"0019A000005plCHQAY"},{"Name":"sForce","Id":"0019A000005plCSQAY"}]|0x367c0372
16:56:00.115 (1224543764)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
16:56:00.115 (1224626393)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"Select Name From Acc (81 more) ..."}|0x40afe7df
16:56:00.115 (1224639400)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
16:56:00.115 (1224677926)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|2
16:56:00.115 (1224692660)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
16:56:00.115 (1224709841)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49988
16:56:00.115 (1224885250)|HEAP_ALLOCATE|[234]|Bytes:28
16:56:00.115 (1224989128)|METHOD_ENTRY|[234]||Database.QueryLocatorIterator.hasNext()
16:56:00.115 (1225136239)|METHOD_EXIT|[234]||Database.QueryLocatorIterator.hasNext()
16:56:00.115 (1225156136)|METHOD_ENTRY|[234]||Database.QueryLocatorIterator.next()
16:56:00.115 (1225335990)|METHOD_EXIT|[234]||Database.QueryLocatorIterator.next()
16:56:00.115 (1225374285)|VARIABLE_SCOPE_BEGIN|[234]|obj|SObject|true|false
16:56:00.115 (1225416072)|VARIABLE_ASSIGNMENT|[234]|obj|{"Name":"Edge Communications","Id":"0019A000005plCHQAY"}|0xbcd33d5
16:56:00.115 (1225429726)|STATEMENT_EXECUTE|[234]
16:56:00.115 (1225489850)|HEAP_ALLOCATE|[236]|Bytes:5
16:56:00.115 (1225530233)|HEAP_ALLOCATE|[236]|Bytes:36
16:56:00.115 (1225552644)|VARIABLE_SCOPE_BEGIN|[236]|jobj|Object|false|false
16:56:00.115 (1225587552)|VARIABLE_ASSIGNMENT|[236]|jobj|"Map of size 8 too large to display"
16:56:00.115 (1225596980)|STATEMENT_EXECUTE|[236]
16:56:00.115 (1225600062)|STATEMENT_EXECUTE|[237]
16:56:00.115 (1225630260)|VARIABLE_SCOPE_BEGIN|[237]|jobjMap|Map<String,ANY>|true|false
16:56:00.115 (1225679358)|VARIABLE_ASSIGNMENT|[237]|jobjMap|"Map of size 8 too large to display"|0x6f1c88bd
16:56:00.115 (1225801816)|STATEMENT_EXECUTE|[241]
16:56:00.115 (1225805917)|STATEMENT_EXECUTE|[242]
16:56:00.115 (1225819065)|HEAP_ALLOCATE|[242]|Bytes:33
16:56:00.115 (1225864617)|HEAP_ALLOCATE|[242]|Bytes:18
16:56:00.115 (1225886333)|HEAP_ALLOCATE|[242]|Bytes:51
16:56:00.115 (1225928518)|USER_DEBUG|[242]|DEBUG|This must be a reference field. 
0019A000005plCHQAY
16:56:00.115 (1225943472)|STATEMENT_EXECUTE|[243]
16:56:00.115 (1225947900)|HEAP_ALLOCATE|[243]|Bytes:19
16:56:00.115 (1225983177)|HEAP_ALLOCATE|[243]|Bytes:28
16:56:00.115 (1226022607)|USER_DEBUG|[243]|DEBUG|What os the nfld? 
AccountId
16:56:00.115 (1226044985)|STATEMENT_EXECUTE|[244]
16:56:00.115 (1226082240)|HEAP_ALLOCATE|[244]|Bytes:19
16:56:00.115 (1226091180)|HEAP_ALLOCATE|[244]|Bytes:4
16:56:00.115 (1226152151)|HEAP_ALLOCATE|[244]|Bytes:19
16:56:00.115 (1226191264)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
16:56:00.115 (1226218294)|HEAP_ALLOCATE|[236]|Bytes:5
16:56:00.115 (1226246223)|HEAP_ALLOCATE|[236]|Bytes:36
16:56:00.115 (1226263583)|VARIABLE_SCOPE_BEGIN|[236]|jobj|Object|false|false
16:56:00.115 (1226297974)|VARIABLE_ASSIGNMENT|[236]|jobj|"Map of size 8 too large to display"
16:56:00.115 (1226307106)|STATEMENT_EXECUTE|[236]
16:56:00.115 (1226311630)|STATEMENT_EXECUTE|[237]
16:56:00.115 (1226320224)|VARIABLE_SCOPE_BEGIN|[237]|jobjMap|Map<String,ANY>|true|false
16:56:00.115 (1226358285)|VARIABLE_ASSIGNMENT|[237]|jobjMap|"Map of size 8 too large to display"|0x3be2a022
16:56:00.115 (1226406386)|STATEMENT_EXECUTE|[241]
16:56:00.115 (1226409569)|STATEMENT_EXECUTE|[242]
16:56:00.115 (1226428274)|HEAP_ALLOCATE|[242]|Bytes:18
16:56:00.115 (1226443667)|HEAP_ALLOCATE|[242]|Bytes:51
16:56:00.115 (1226462628)|USER_DEBUG|[242]|DEBUG|This must be a reference field. 
0019A000005plCHQAY
16:56:00.115 (1226476508)|STATEMENT_EXECUTE|[243]
16:56:00.115 (1226491501)|HEAP_ALLOCATE|[243]|Bytes:28
16:56:00.115 (1226504544)|USER_DEBUG|[243]|DEBUG|What os the nfld? 
AccountId
16:56:00.115 (1226516614)|STATEMENT_EXECUTE|[244]
16:56:00.115 (1226531337)|HEAP_ALLOCATE|[244]|Bytes:19
16:56:00.115 (1226566151)|HEAP_ALLOCATE|[244]|Bytes:19
16:56:00.115 (1226590190)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
16:56:00.115 (1226611642)|HEAP_ALLOCATE|[236]|Bytes:5
16:56:00.115 (1226637773)|HEAP_ALLOCATE|[236]|Bytes:28
16:56:00.115 (1226652575)|VARIABLE_SCOPE_BEGIN|[236]|jobj|Object|false|false
16:56:00.115 (1226688127)|VARIABLE_ASSIGNMENT|[236]|jobj|"Map of size 6 too large to display"
16:56:00.115 (1226696550)|STATEMENT_EXECUTE|[236]
16:56:00.115 (1226699323)|STATEMENT_EXECUTE|[237]
16:56:00.115 (1226723803)|VARIABLE_SCOPE_BEGIN|[237]|jobjMap|Map<String,ANY>|true|false
16:56:00.115 (1226748426)|VARIABLE_ASSIGNMENT|[237]|jobjMap|"Map of size 6 too large to display"|0x7528b4bf
16:56:00.115 (1226790080)|STATEMENT_EXECUTE|[241]
16:56:00.115 (1226793312)|STATEMENT_EXECUTE|[242]
16:56:00.115 (1226809006)|HEAP_ALLOCATE|[242]|Bytes:18
16:56:00.115 (1226827223)|HEAP_ALLOCATE|[242]|Bytes:51
16:56:00.115 (1226842437)|USER_DEBUG|[242]|DEBUG|This must be a reference field. 
0019A000005plCHQAY
16:56:00.115 (1226856402)|STATEMENT_EXECUTE|[243]
16:56:00.115 (1226870403)|HEAP_ALLOCATE|[243]|Bytes:28
16:56:00.115 (1226883415)|USER_DEBUG|[243]|DEBUG|What os the nfld? 
AccountId
16:56:00.115 (1226898733)|STATEMENT_EXECUTE|[244]
16:56:00.115 (1226918398)|HEAP_ALLOCATE|[244]|Bytes:19
16:56:00.115 (1226950188)|HEAP_ALLOCATE|[244]|Bytes:19
16:56:00.115 (1226973091)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
16:56:00.115 (1226995563)|HEAP_ALLOCATE|[236]|Bytes:5
16:56:00.115 (1227038683)|VARIABLE_ASSIGNMENT|[236]|jobj|null
16:56:00.115 (1227055429)|METHOD_ENTRY|[234]||Database.QueryLocatorIterator.hasNext()
16:56:00.115 (1227103235)|METHOD_EXIT|[234]||Database.QueryLocatorIterator.hasNext()
16:56:00.115 (1227117265)|METHOD_ENTRY|[234]||Database.QueryLocatorIterator.next()
16:56:00.115 (1227219010)|METHOD_EXIT|[234]||Database.QueryLocatorIterator.next()
16:56:00.115 (1227239758)|VARIABLE_SCOPE_BEGIN|[234]|obj|SObject|true|false
16:56:00.115 (1227300083)|VARIABLE_ASSIGNMENT|[234]|obj|{"Name":"sForce","Id":"0019A000005plCSQAY"}|0x633c8714
16:56:00.115 (1227312399)|STATEMENT_EXECUTE|[234]
16:56:00.115 (1227339451)|HEAP_ALLOCATE|[236]|Bytes:5
16:56:00.115 (1227369411)|HEAP_ALLOCATE|[236]|Bytes:40
16:56:00.115 (1227385129)|VARIABLE_SCOPE_BEGIN|[236]|jobj|Object|false|false
16:56:00.115 (1227414402)|VARIABLE_ASSIGNMENT|[236]|jobj|"Map of size 9 too large to display"
16:56:00.115 (1227424086)|STATEMENT_EXECUTE|[236]
16:56:00.115 (1227427142)|STATEMENT_EXECUTE|[237]
16:56:00.115 (1227434719)|VARIABLE_SCOPE_BEGIN|[237]|jobjMap|Map<String,ANY>|true|false
16:56:00.115 (1227458649)|VARIABLE_ASSIGNMENT|[237]|jobjMap|"Map of size 9 too large to display"|0x6f1c88bd
16:56:00.115 (1227509591)|STATEMENT_EXECUTE|[241]
16:56:00.115 (1227512826)|STATEMENT_EXECUTE|[242]
16:56:00.115 (1227533863)|HEAP_ALLOCATE|[242]|Bytes:18
16:56:00.115 (1227549502)|HEAP_ALLOCATE|[242]|Bytes:51
16:56:00.115 (1227566573)|USER_DEBUG|[242]|DEBUG|This must be a reference field. 
0019A000005plCSQAY
16:56:00.115 (1227580917)|STATEMENT_EXECUTE|[243]
16:56:00.115 (1227595464)|HEAP_ALLOCATE|[243]|Bytes:28
16:56:00.115 (1227609382)|USER_DEBUG|[243]|DEBUG|What os the nfld? 
AccountId
16:56:00.115 (1227620565)|STATEMENT_EXECUTE|[244]
16:56:00.115 (1227634986)|HEAP_ALLOCATE|[244]|Bytes:19
16:56:00.115 (1227671760)|HEAP_ALLOCATE|[244]|Bytes:6
16:56:00.115 (1227708722)|HEAP_ALLOCATE|[236]|Bytes:5
16:56:00.115 (1227731917)|HEAP_ALLOCATE|[236]|Bytes:40
16:56:00.115 (1227746727)|VARIABLE_SCOPE_BEGIN|[236]|jobj|Object|false|false
16:56:00.115 (1227776084)|VARIABLE_ASSIGNMENT|[236]|jobj|"Map of size 9 too large to display"
16:56:00.115 (1227784303)|STATEMENT_EXECUTE|[236]
16:56:00.115 (1227787412)|STATEMENT_EXECUTE|[237]
16:56:00.115 (1227796107)|VARIABLE_SCOPE_BEGIN|[237]|jobjMap|Map<String,ANY>|true|false
16:56:00.115 (1227817092)|VARIABLE_ASSIGNMENT|[237]|jobjMap|"Map of size 9 too large to display"|0x3be2a022
16:56:00.115 (1227856465)|STATEMENT_EXECUTE|[241]
16:56:00.115 (1227861174)|STATEMENT_EXECUTE|[242]
16:56:00.115 (1227874503)|HEAP_ALLOCATE|[242]|Bytes:18
16:56:00.115 (1227893127)|HEAP_ALLOCATE|[242]|Bytes:51
16:56:00.115 (1227909009)|USER_DEBUG|[242]|DEBUG|This must be a reference field. 
0019A000005plCSQAY
16:56:00.115 (1227921833)|STATEMENT_EXECUTE|[243]
16:56:00.115 (1227935244)|HEAP_ALLOCATE|[243]|Bytes:28
16:56:00.115 (1227951911)|USER_DEBUG|[243]|DEBUG|What os the nfld? 
AccountId
16:56:00.115 (1227964754)|STATEMENT_EXECUTE|[244]
16:56:00.115 (1227978990)|HEAP_ALLOCATE|[244]|Bytes:19
16:56:00.115 (1228008519)|HEAP_ALLOCATE|[244]|Bytes:6
16:56:00.115 (1228043503)|HEAP_ALLOCATE|[236]|Bytes:5
16:56:00.115 (1228065745)|HEAP_ALLOCATE|[236]|Bytes:32
16:56:00.115 (1228086051)|VARIABLE_SCOPE_BEGIN|[236]|jobj|Object|false|false
16:56:00.115 (1228111695)|VARIABLE_ASSIGNMENT|[236]|jobj|"Map of size 7 too large to display"
16:56:00.115 (1228121185)|STATEMENT_EXECUTE|[236]
16:56:00.115 (1228123982)|STATEMENT_EXECUTE|[237]
16:56:00.115 (1228130717)|VARIABLE_SCOPE_BEGIN|[237]|jobjMap|Map<String,ANY>|true|false
16:56:00.115 (1228152966)|VARIABLE_ASSIGNMENT|[237]|jobjMap|"Map of size 7 too large to display"|0x7528b4bf
16:56:00.115 (1228197432)|STATEMENT_EXECUTE|[241]
16:56:00.115 (1228200484)|STATEMENT_EXECUTE|[242]
16:56:00.115 (1228213512)|HEAP_ALLOCATE|[242]|Bytes:18
16:56:00.115 (1228228162)|HEAP_ALLOCATE|[242]|Bytes:51
16:56:00.115 (1228244340)|USER_DEBUG|[242]|DEBUG|This must be a reference field. 
0019A000005plCSQAY
16:56:00.115 (1228260043)|STATEMENT_EXECUTE|[243]
16:56:00.115 (1228275589)|HEAP_ALLOCATE|[243]|Bytes:28
16:56:00.115 (1228289039)|USER_DEBUG|[243]|DEBUG|What os the nfld? 
AccountId
16:56:00.115 (1228300154)|STATEMENT_EXECUTE|[244]
16:56:00.115 (1228317705)|HEAP_ALLOCATE|[244]|Bytes:19
16:56:00.115 (1228348580)|HEAP_ALLOCATE|[244]|Bytes:6
16:56:00.115 (1228382099)|HEAP_ALLOCATE|[236]|Bytes:5
16:56:00.115 (1228407009)|VARIABLE_ASSIGNMENT|[236]|jobj|null
16:56:00.115 (1228420718)|METHOD_ENTRY|[234]||Database.QueryLocatorIterator.hasNext()
16:56:00.115 (1228451457)|METHOD_EXIT|[234]||Database.QueryLocatorIterator.hasNext()
16:56:00.115 (1228467412)|VARIABLE_ASSIGNMENT|[234]|obj|null|
16:56:00.115 (1228497276)|HEAP_ALLOCATE|[228]|Bytes:5
16:56:00.115 (1228516646)|VARIABLE_ASSIGNMENT|[228]|objName|null
16:56:00.115 (1228536995)|METHOD_EXIT|[40]|01p9A000001NDPC|FlowUtility.lookupReferenceNames(List<ANY>, Map<String,FlowUtility.NameField>, List<Map<String,ANY>>)
16:56:00.115 (1228546974)|STATEMENT_EXECUTE|[41]
16:56:00.115 (1228637025)|USER_DEBUG|[41]|DEBUG|({AccountId=0019A000005plCHQAY, Email=rose@edge.com, Id=0039A000003gIRUQA2, Link_AccountId=/lightning/r/Account/0019A000005plCHQAY/view, Link_AccountId_Name=sForce, Link_Name=/lightning/r/Contact/0039A000003gIRUQA2/view, Name=Rose Gonzalez, Phone=(512) 757-6000, attributes={type=Contact, url=/services/data/v47.0/sobjects/Contact/0039A000003gIRUQA2}}, {AccountId=0019A000005plCHQAY, Email=sean@edge.com, Id=0039A000003gIRVQA2, Link_AccountId=/lightning/r/Account/0019A000005plCHQAY/view, Link_AccountId_Name=sForce, Link_Name=/lightning/r/Contact/0039A000003gIRVQA2/view, Name=Sean Forbes, Phone=(512) 757-6000, attributes={type=Contact, url=/services/data/v47.0/sobjects/Contact/0039A000003gIRVQA2}}, {AccountId=0019A000005plCSQAY, Id=0039A000003gIRnQAM, Link_AccountId=/lightning/r/Account/0019A000005plCSQAY/view, Link_AccountId_Name=sForce, Link_Name=/lightning/r/Contact/0039A000003gIRnQAM/view, Name=Jake Llorrac, attributes={type=Contact, url=/services/data/v47.0/sobjects/Contact/0039A000003gIRnQAM}})
16:56:00.115 (1228662588)|STATEMENT_EXECUTE|[42]
16:56:00.115 (1228722369)|USER_DEBUG|[42]|DEBUG|({fieldName=Link_Name, label=Full Name, type=url, typeAttributes={label={fieldName=Name}}}, {fieldName=Email, label=Email, type=email, typeAttributes=null}, {fieldName=Phone, label=Business Phone, type=phone, typeAttributes=null}, {fieldName=Link_AccountId, label=Account ID, type=url, typeAttributes={label={fieldName=Link_AccountId_Name}}}, {fieldName=null, label=null, type=action, typeAttributes={rowActions=()}})
16:56:00.115 (1228739220)|STATEMENT_EXECUTE|[43]
16:56:00.115 (1229055489)|HEAP_ALLOCATE|[43]|Bytes:3
16:56:00.115 (1229208114)|HEAP_ALLOCATE|[43]|Bytes:16
16:56:00.115 (1229251277)|CONSTRUCTOR_ENTRY|[43]|01p9A000001NDPC|<init>(List<ANY>,List<Map<String,ANY>>)|FlowUtility.DynamicResults
16:56:00.115 (1229293024)|VARIABLE_SCOPE_BEGIN|[294]|this|FlowUtility.DynamicResults|true|false
16:56:00.115 (1229397721)|VARIABLE_ASSIGNMENT|[294]|this|{}|0x4dc0162a
16:56:00.115 (1229415711)|VARIABLE_SCOPE_BEGIN|[294]|recs|List<ANY>|true|false
16:56:00.115 (1229469430)|VARIABLE_ASSIGNMENT|[294]|recs|["Map of size 9 too large to display","Map of size 9 too large to display","Map of size 7 too large to display"]|0xa05ae91
16:56:00.115 (1229485077)|VARIABLE_SCOPE_BEGIN|[294]|cols|List<Map<String,ANY>>|true|false
16:56:00.115 (1229546783)|VARIABLE_ASSIGNMENT|[294]|cols|[{"typeAttributes":{"label":{"fieldName":"Name"}},"type":"url","label":"Full Name","fieldName":"Link_Name"},{"type":"email","label":"Email","fieldName":"Email"},{"type":"phone","label":"Business Phone","fieldName":"Phone"},{"typeAttributes":{"label":{"fieldName":"Link_AccountId_Name"}},"type":"url","label":"Account ID","fieldName":"Link_AccountId"},{"typeAttributes":{"rowActions":[]},"type":"action"}]|0x4af0a5e1
16:56:00.115 (1229563942)|STATEMENT_EXECUTE|[289]
16:56:00.115 (1229567631)|STATEMENT_EXECUTE|[290]
16:56:00.115 (1229581570)|HEAP_ALLOCATE|[290]|Bytes:4
16:56:00.115 (1229658804)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:56:00.115 (1229686575)|VARIABLE_ASSIGNMENT|[290]|this.records|[]|0x4dc0162a
16:56:00.115 (1229697282)|STATEMENT_EXECUTE|[291]
16:56:00.115 (1229715163)|HEAP_ALLOCATE|[291]|Bytes:4
16:56:00.115 (1229760455)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:56:00.115 (1229778079)|VARIABLE_ASSIGNMENT|[291]|this.columns|[]|0x4dc0162a
16:56:00.115 (1229788212)|STATEMENT_EXECUTE|[292]
16:56:00.115 (1229815488)|STATEMENT_EXECUTE|[294]
16:56:00.115 (1229818773)|STATEMENT_EXECUTE|[295]
16:56:00.115 (1229841677)|VARIABLE_ASSIGNMENT|[295]|this.records|["Map of size 9 too large to display","Map of size 9 too large to display","Map of size 7 too large to display"]|0x4dc0162a
16:56:00.115 (1229852575)|STATEMENT_EXECUTE|[296]
